player,t_year,loss,win,wlr,rank
John Isner,2008,19,11,0.36666666666666664,124.0
John Isner,2008,19,11,0.36666666666666664,92.0
John Isner,2008,19,11,0.36666666666666664,134.0
John Isner,2008,19,11,0.36666666666666664,96.0
John Isner,2008,19,11,0.36666666666666664,107.0
John Isner,2008,19,11,0.36666666666666664,106.0
John Isner,2008,19,11,0.36666666666666664,94.0
John Isner,2009,18,27,0.6,48.0
John Isner,2009,18,27,0.6,144.0
John Isner,2009,18,27,0.6,40.0
John Isner,2009,18,27,0.6,35.0
John Isner,2009,18,27,0.6,134.0
John Isner,2009,18,27,0.6,147.0
John Isner,2009,18,27,0.6,80.0
John Isner,2009,18,27,0.6,96.0
John Isner,2009,18,27,0.6,55.0
John Isner,2009,18,27,0.6,59.0
John Isner,2009,18,27,0.6,77.0
John Isner,2009,18,27,0.6,139.0
John Isner,2009,18,27,0.6,127.0
John Isner,2010,24,38,0.6129032258064516,33.0
John Isner,2010,24,38,0.6129032258064516,28.0
John Isner,2010,24,38,0.6129032258064516,25.0
John Isner,2010,24,38,0.6129032258064516,20.0
John Isner,2010,24,38,0.6129032258064516,21.0
John Isner,2010,24,38,0.6129032258064516,22.0
John Isner,2010,24,38,0.6129032258064516,19.0
John Isner,2011,21,36,0.631578947368421,20.0
John Isner,2011,21,36,0.631578947368421,32.0
John Isner,2011,21,36,0.631578947368421,33.0
John Isner,2011,21,36,0.631578947368421,29.0
John Isner,2011,21,36,0.631578947368421,39.0
John Isner,2011,21,36,0.631578947368421,47.0
John Isner,2011,21,36,0.631578947368421,46.0
John Isner,2011,21,36,0.631578947368421,35.0
John Isner,2011,21,36,0.631578947368421,28.0
John Isner,2011,21,36,0.631578947368421,22.0
John Isner,2011,21,36,0.631578947368421,25.0
John Isner,2012,21,45,0.6818181818181818,17.0
John Isner,2012,21,45,0.6818181818181818,13.0
John Isner,2012,21,45,0.6818181818181818,11.0
John Isner,2012,21,45,0.6818181818181818,10.0
John Isner,2012,21,45,0.6818181818181818,12.0
John Isner,2013,24,39,0.6190476190476191,16.0
John Isner,2013,24,39,0.6190476190476191,15.0
John Isner,2013,24,39,0.6190476190476191,23.0
John Isner,2013,24,39,0.6190476190476191,21.0
John Isner,2013,24,39,0.6190476190476191,19.0
John Isner,2013,24,39,0.6190476190476191,22.0
John Isner,2013,24,39,0.6190476190476191,20.0
John Isner,2013,24,39,0.6190476190476191,17.0
John Isner,2013,24,39,0.6190476190476191,13.0
John Isner,2013,24,39,0.6190476190476191,14.0
John Isner,2014,21,39,0.65,14.0
John Isner,2014,21,39,0.65,13.0
John Isner,2014,21,39,0.65,10.0
John Isner,2014,21,39,0.65,11.0
John Isner,2014,21,39,0.65,12.0
John Isner,2014,21,39,0.65,15.0
John Isner,2014,21,39,0.65,16.0
John Isner,2015,25,45,0.6428571428571429,21.0
John Isner,2015,25,45,0.6428571428571429,18.0
John Isner,2015,25,45,0.6428571428571429,20.0
John Isner,2015,25,45,0.6428571428571429,24.0
John Isner,2015,25,45,0.6428571428571429,19.0
John Isner,2015,25,45,0.6428571428571429,17.0
John Isner,2015,25,45,0.6428571428571429,16.0
John Isner,2015,25,45,0.6428571428571429,12.0
John Isner,2015,25,45,0.6428571428571429,13.0
John Isner,2015,25,45,0.6428571428571429,14.0
John Isner,2016,21,33,0.6111111111111112,11.0
John Isner,2016,21,33,0.6111111111111112,15.0
John Isner,2016,21,33,0.6111111111111112,17.0
John Isner,2016,21,33,0.6111111111111112,16.0
John Isner,2016,21,33,0.6111111111111112,22.0
John Isner,2016,21,33,0.6111111111111112,21.0
John Isner,2016,21,33,0.6111111111111112,27.0
John Isner,2017,22,38,0.6333333333333333,19.0
John Isner,2017,22,38,0.6333333333333333,23.0
John Isner,2017,22,38,0.6333333333333333,22.0
John Isner,2017,22,38,0.6333333333333333,24.0
John Isner,2017,22,38,0.6333333333333333,21.0
John Isner,2017,22,38,0.6333333333333333,20.0
John Isner,2017,22,38,0.6333333333333333,14.0
John Isner,2017,22,38,0.6333333333333333,15.0
John Isner,2017,22,38,0.6333333333333333,17.0
John Isner,2017,22,38,0.6333333333333333,16.0
John Isner,2018,22,34,0.6071428571428571,18.0
John Isner,2018,22,34,0.6071428571428571,17.0
John Isner,2018,22,34,0.6071428571428571,9.0
John Isner,2018,22,34,0.6071428571428571,10.0
John Isner,2018,22,34,0.6071428571428571,11.0
John Isner,2019,17,29,0.6304347826086957,9.0
John Isner,2019,17,29,0.6304347826086957,12.0
John Isner,2019,17,29,0.6304347826086957,15.0
John Isner,2019,17,29,0.6304347826086957,16.0
John Isner,2019,17,29,0.6304347826086957,14.0
John Isner,2019,17,29,0.6304347826086957,19.0
John Isner,2019,17,29,0.6304347826086957,17.0
John Isner,2020,10,10,0.5,20.0
John Isner,2020,10,10,0.5,19.0
John Isner,2020,10,10,0.5,21.0
John Isner,2020,10,10,0.5,23.0
John Isner,2021,1,1,0.5,25.0
John James,1968,1,0,0.0,
John James,1971,1,1,0.5,
John James,1972,3,2,0.4,
John James,1973,4,0,0.0,
John James,1974,3,3,0.5,
John James,1975,8,4,0.3333333333333333,135.0
John James,1975,8,4,0.3333333333333333,
John James,1976,12,5,0.29411764705882354,131.0
John James,1976,12,5,0.29411764705882354,
John James,1977,17,13,0.43333333333333335,
John James,1978,22,18,0.45,101.0
John James,1978,22,18,0.45,
John James,1979,20,17,0.4594594594594595,
John James,1980,22,12,0.35294117647058826,
John James,1981,4,3,0.42857142857142855,209.0
John James,1982,3,4,0.5714285714285714,
John Laffnie De Jager,1989,1,0,0.0,
John Laffnie De Jager,1992,2,0,0.0,
John Letts,1982,1,0,0.0,
John Letts,1987,3,1,0.25,368.0
John Letts,1988,5,1,0.16666666666666666,478.0
John Levin,1970,1,0,0.0,
John Lloyd,1973,15,15,0.5,
John Lloyd,1974,20,14,0.4117647058823529,
John Lloyd,1974,20,14,0.4117647058823529,81.0
John Lloyd,1975,20,16,0.4444444444444444,93.0
John Lloyd,1975,20,16,0.4444444444444444,
John Lloyd,1975,20,16,0.4444444444444444,88.0
John Lloyd,1976,17,12,0.41379310344827586,87.0
John Lloyd,1976,17,12,0.41379310344827586,93.0
John Lloyd,1977,22,21,0.4883720930232558,
John Lloyd,1978,21,22,0.5116279069767442,34.0
John Lloyd,1978,21,22,0.5116279069767442,
John Lloyd,1979,21,12,0.36363636363636365,
John Lloyd,1980,8,3,0.2727272727272727,
John Lloyd,1981,7,6,0.46153846153846156,356.0
John Lloyd,1982,13,8,0.38095238095238093,
John Lloyd,1983,12,9,0.42857142857142855,197.0
John Lloyd,1984,15,13,0.4642857142857143,49.0
John Lloyd,1984,15,13,0.4642857142857143,77.0
John Lloyd,1984,15,13,0.4642857142857143,50.0
John Lloyd,1984,15,13,0.4642857142857143,57.0
John Lloyd,1985,16,23,0.5897435897435898,37.0
John Lloyd,1985,16,23,0.5897435897435898,41.0
John Lloyd,1985,16,23,0.5897435897435898,33.0
John Lloyd,1985,16,23,0.5897435897435898,70.0
John Lloyd,1985,16,23,0.5897435897435898,47.0
John Lloyd,1985,16,23,0.5897435897435898,50.0
John Lloyd,1985,16,23,0.5897435897435898,67.0
John Lloyd,1985,16,23,0.5897435897435898,39.0
John Lloyd,1985,16,23,0.5897435897435898,31.0
John Lloyd,1985,16,23,0.5897435897435898,71.0
John Lloyd,1985,16,23,0.5897435897435898,44.0
John Lloyd,1985,16,23,0.5897435897435898,72.0
John Lloyd,1985,16,23,0.5897435897435898,38.0
John Lloyd,1986,8,3,0.2727272727272727,36.0
John Lloyd,1986,8,3,0.2727272727272727,40.0
John Lucas,1973,2,0,0.0,
John Maginley,1986,1,0,0.0,
John Maginley,1991,2,1,0.3333333333333333,
John Manderson,1973,1,0,0.0,
John Marinov,1988,1,0,0.0,
John Marinov,1989,1,0,0.0,
John Marks,1971,1,0,0.0,
John Marks,1973,2,1,0.3333333333333333,
John Marks,1974,2,0,0.0,
John Marks,1975,2,5,0.7142857142857143,
John Marks,1976,14,3,0.17647058823529413,272.0
John Marks,1977,13,4,0.23529411764705882,
John Marks,1978,16,9,0.36,
John Marks,1978,16,9,0.36,180.0
John Marks,1979,23,6,0.20689655172413793,
John Marks,1980,1,0,0.0,
John Mattke,1982,1,0,0.0,
John Mattke,1983,2,2,0.5,329.0
John Mattke,1984,4,3,0.42857142857142855,232.0
John Mattke,1984,4,3,0.42857142857142855,145.0
John Mattke,1985,1,0,0.0,
John McDonald,1968,2,0,0.0,
John McDonald,1969,2,2,0.5,
John McDonald,1970,2,1,0.3333333333333333,
John McDonald,1971,1,0,0.0,
John McDonald,1972,1,1,0.5,
John McEnroe,1976,1,1,0.5,
John McEnroe,1977,13,25,0.6578947368421053,
John McEnroe,1978,15,47,0.7580645161290323,18.0
John McEnroe,1978,15,47,0.7580645161290323,
John McEnroe,1979,7,46,0.8679245283018868,
John McEnroe,1980,11,45,0.8035714285714286,
John McEnroe,1981,4,47,0.9215686274509803,2.0
John McEnroe,1982,7,39,0.8478260869565217,1.0
John McEnroe,1983,9,41,0.82,1.0
John McEnroe,1984,3,46,0.9387755102040817,1.0
John McEnroe,1985,7,45,0.8653846153846154,1.0
John McEnroe,1985,7,45,0.8653846153846154,2.0
John McEnroe,1986,3,15,0.8333333333333334,7.0
John McEnroe,1986,3,15,0.8333333333333334,8.0
John McEnroe,1986,3,15,0.8333333333333334,20.0
John McEnroe,1986,3,15,0.8333333333333334,10.0
John McEnroe,1987,7,19,0.7307692307692307,11.0
John McEnroe,1987,7,19,0.7307692307692307,8.0
John McEnroe,1987,7,19,0.7307692307692307,9.0
John McEnroe,1987,7,19,0.7307692307692307,7.0
John McEnroe,1988,8,20,0.7142857142857143,25.0
John McEnroe,1988,8,20,0.7142857142857143,17.0
John McEnroe,1988,8,20,0.7142857142857143,24.0
John McEnroe,1988,8,20,0.7142857142857143,18.0
John McEnroe,1988,8,20,0.7142857142857143,19.0
John McEnroe,1989,6,26,0.8125,4.0
John McEnroe,1989,6,26,0.8125,9.0
John McEnroe,1989,6,26,0.8125,6.0
John McEnroe,1989,6,26,0.8125,5.0
John McEnroe,1989,6,26,0.8125,8.0
John McEnroe,1989,6,26,0.8125,11.0
John McEnroe,1990,9,24,0.7272727272727273,5.0
John McEnroe,1990,9,24,0.7272727272727273,10.0
John McEnroe,1990,9,24,0.7272727272727273,12.0
John McEnroe,1990,9,24,0.7272727272727273,18.0
John McEnroe,1990,9,24,0.7272727272727273,21.0
John McEnroe,1990,9,24,0.7272727272727273,20.0
John McEnroe,1990,9,24,0.7272727272727273,11.0
John McEnroe,1991,14,23,0.6216216216216216,16.0
John McEnroe,1991,14,23,0.6216216216216216,17.0
John McEnroe,1991,14,23,0.6216216216216216,14.0
John McEnroe,1991,14,23,0.6216216216216216,18.0
John McEnroe,1991,14,23,0.6216216216216216,15.0
John McEnroe,1991,14,23,0.6216216216216216,25.0
John McEnroe,1991,14,23,0.6216216216216216,28.0
John McEnroe,1992,12,25,0.6756756756756757,28.0
John McEnroe,1992,12,25,0.6756756756756757,34.0
John McEnroe,1992,12,25,0.6756756756756757,37.0
John McEnroe,1992,12,25,0.6756756756756757,36.0
John McEnroe,1992,12,25,0.6756756756756757,35.0
John McEnroe,1992,12,25,0.6756756756756757,30.0
John McEnroe,1992,12,25,0.6756756756756757,18.0
John McEnroe,1992,12,25,0.6756756756756757,17.0
John McEnroe,1992,12,25,0.6756756756756757,23.0
John Mccurdy,1980,1,0,0.0,
John Mccurdy,1982,1,1,0.5,
John Mccurdy,1983,10,5,0.3333333333333333,250.0
John Mccurdy,1984,2,0,0.0,
John Mcgrath,1968,1,1,0.5,
John Mcgrath,1969,1,1,0.5,
John Mcgrath,1970,1,1,0.5,
John Mcmanus,1969,1,1,0.5,
John Millman,2010,1,0,0.0,
John Millman,2011,1,0,0.0,
John Millman,2012,2,1,0.3333333333333333,199.0
John Millman,2013,3,1,0.25,191.0
John Millman,2015,9,5,0.35714285714285715,153.0
John Millman,2015,9,5,0.35714285714285715,120.0
John Millman,2015,9,5,0.35714285714285715,75.0
John Millman,2015,9,5,0.35714285714285715,76.0
John Millman,2016,21,19,0.475,92.0
John Millman,2016,21,19,0.475,95.0
John Millman,2016,21,19,0.475,78.0
John Millman,2016,21,19,0.475,66.0
John Millman,2016,21,19,0.475,74.0
John Millman,2016,21,19,0.475,69.0
John Millman,2016,21,19,0.475,67.0
John Millman,2016,21,19,0.475,65.0
John Millman,2016,21,19,0.475,91.0
John Millman,2016,21,19,0.475,81.0
John Millman,2017,6,3,0.3333333333333333,174.0
John Millman,2017,6,3,0.3333333333333333,235.0
John Millman,2018,20,20,0.5,38.0
John Millman,2018,20,20,0.5,128.0
John Millman,2018,20,20,0.5,127.0
John Millman,2018,20,20,0.5,122.0
John Millman,2018,20,20,0.5,109.0
John Millman,2018,20,20,0.5,96.0
John Millman,2018,20,20,0.5,94.0
John Millman,2018,20,20,0.5,62.0
John Millman,2018,20,20,0.5,56.0
John Millman,2018,20,20,0.5,52.0
John Millman,2018,20,20,0.5,50.0
John Millman,2018,20,20,0.5,55.0
John Millman,2018,20,20,0.5,33.0
John Millman,2019,27,20,0.425531914893617,38.0
John Millman,2019,27,20,0.425531914893617,37.0
John Millman,2019,27,20,0.425531914893617,44.0
John Millman,2019,27,20,0.425531914893617,39.0
John Millman,2019,27,20,0.425531914893617,50.0
John Millman,2019,27,20,0.425531914893617,48.0
John Millman,2019,27,20,0.425531914893617,55.0
John Millman,2019,27,20,0.425531914893617,64.0
John Millman,2019,27,20,0.425531914893617,65.0
John Millman,2019,27,20,0.425531914893617,61.0
John Millman,2019,27,20,0.425531914893617,80.0
John Millman,2019,27,20,0.425531914893617,58.0
John Millman,2019,27,20,0.425531914893617,36.0
John Millman,2020,13,18,0.5806451612903226,48.0
John Millman,2020,13,18,0.5806451612903226,47.0
John Millman,2020,13,18,0.5806451612903226,43.0
John Millman,2020,13,18,0.5806451612903226,44.0
John Millman,2020,13,18,0.5806451612903226,45.0
John Millman,2020,13,18,0.5806451612903226,38.0
John Millman,2021,3,1,0.25,38.0
John Mills,1971,1,0,0.0,
John Mills,1974,2,0,0.0,
John Mills,1975,1,1,0.5,
John Mills,1977,1,0,0.0,
John Molin,1979,1,0,0.0,
John Muller,1975,1,0,0.0,
John Muller,1976,0,1,1.0,254.0
John Muller,1977,1,0,0.0,
John Muller,1980,1,1,0.5,
John Mulvey,1968,1,0,0.0,
John Mulvey,1969,1,0,0.0,
John Mulvey,1970,1,0,0.0,
John Mulvey,1973,1,0,0.0,
John Newcombe,1968,4,16,0.8,
John Newcombe,1969,13,54,0.8059701492537313,
John Newcombe,1970,15,47,0.7580645161290323,
John Newcombe,1971,15,42,0.7368421052631579,
John Newcombe,1972,9,36,0.8,
John Newcombe,1973,16,43,0.7288135593220338,
John Newcombe,1973,16,43,0.7288135593220338,2.0
John Newcombe,1974,14,78,0.8478260869565217,
John Newcombe,1974,14,78,0.8478260869565217,1.0
John Newcombe,1975,8,20,0.7142857142857143,20.0
John Newcombe,1975,8,20,0.7142857142857143,
John Newcombe,1976,13,17,0.5666666666666667,16.0
John Newcombe,1976,13,17,0.5666666666666667,20.0
John Newcombe,1977,5,5,0.5,
John Newcombe,1978,18,22,0.55,114.0
John Newcombe,1978,18,22,0.55,
John Newcombe,1979,3,4,0.5714285714285714,
John Newcombe,1980,2,0,0.0,
John Newcombe,1981,1,0,0.0,
John Norgauer,1968,1,0,0.0,
John Norgauer,1971,1,0,0.0,
John O'Shea,1971,1,0,0.0,
John Paish,1968,1,0,0.0,
John Paish,1969,1,0,0.0,
John Paish,1970,1,0,0.0,
John Paish,1971,6,2,0.25,
John Paish,1972,13,13,0.5,
John Paish,1973,17,10,0.37037037037037035,
John Paish,1974,4,0,0.0,
John Paish,1975,3,0,0.0,
John Paish,1978,2,0,0.0,
John Paish,1980,1,0,0.0,
John Patrick Smith,2013,1,0,0.0,
John Patrick Smith,2014,2,0,0.0,
John Patrick Smith,2015,5,3,0.375,156.0
John Patrick Smith,2016,4,2,0.3333333333333333,135.0
John Patrick Smith,2016,4,2,0.3333333333333333,173.0
John Patrick Smith,2017,3,0,0.0,
John Patrick Smith,2018,4,0,0.0,
John Patrick Smith,2020,1,0,0.0,
John Patrick Smith,2021,2,0,0.0,
John Paul Fruttero,2005,1,0,0.0,
John Peckskamp,1969,1,0,0.0,
John Peckskamp,1971,1,0,0.0,
John Peckskamp,1972,2,0,0.0,
John Peckskamp,1976,1,0,0.0,
John Peckskamp,1977,1,0,0.0,
John Picken,1977,1,0,0.0,
John Picken,1978,0,1,1.0,
John Picken,1982,1,1,0.5,
John Picken,1983,2,1,0.3333333333333333,450.0
John Roddick,1993,1,0,0.0,
John Ross,1971,2,0,0.0,
John Ross,1973,1,1,0.5,
John Ross,1976,1,0,0.0,
John Ross,1982,1,0,0.0,
John Ross,1983,2,0,0.0,
John Ross,1984,1,1,0.5,338.0
John Ross,1985,2,3,0.6,307.0
John Ross,1985,2,3,0.6,302.0
John Ross,1986,2,0,0.0,
John Ross,1987,9,9,0.5,142.0
John Ross,1987,9,9,0.5,307.0
John Ross,1987,9,9,0.5,256.0
John Ross,1987,9,9,0.5,101.0
John Ross,1988,16,8,0.3333333333333333,138.0
John Ross,1988,16,8,0.3333333333333333,98.0
John Ross,1988,16,8,0.3333333333333333,159.0
John Ross,1988,16,8,0.3333333333333333,149.0
John Ross,1988,16,8,0.3333333333333333,153.0
John Ross,1988,16,8,0.3333333333333333,161.0
John Ross,1988,16,8,0.3333333333333333,190.0
John Ross,1989,6,2,0.25,568.0
John Ross,1989,6,2,0.25,305.0
John Ross,1990,4,1,0.2,428.0
John Ross,1991,1,0,0.0,
John Sadri,1976,1,0,0.0,
John Sadri,1978,8,6,0.42857142857142855,
John Sadri,1979,15,22,0.5945945945945946,
John Sadri,1980,15,29,0.6590909090909091,
John Sadri,1980,15,29,0.6590909090909091,14.0
John Sadri,1981,11,11,0.5,14.0
John Sadri,1982,14,17,0.5483870967741935,48.0
John Sadri,1983,6,2,0.25,32.0
John Sadri,1984,13,24,0.6486486486486487,120.0
John Sadri,1984,13,24,0.6486486486486487,40.0
John Sadri,1984,13,24,0.6486486486486487,34.0
John Sadri,1984,13,24,0.6486486486486487,36.0
John Sadri,1984,13,24,0.6486486486486487,37.0
John Sadri,1984,13,24,0.6486486486486487,31.0
John Sadri,1984,13,24,0.6486486486486487,76.0
John Sadri,1984,13,24,0.6486486486486487,35.0
John Sadri,1985,14,14,0.5,48.0
John Sadri,1985,14,14,0.5,38.0
John Sadri,1985,14,14,0.5,31.0
John Sadri,1985,14,14,0.5,44.0
John Sadri,1985,14,14,0.5,43.0
John Sadri,1985,14,14,0.5,46.0
John Sadri,1985,14,14,0.5,34.0
John Sadri,1985,14,14,0.5,42.0
John Sadri,1986,15,7,0.3181818181818182,63.0
John Sadri,1986,15,7,0.3181818181818182,81.0
John Sadri,1986,15,7,0.3181818181818182,74.0
John Sadri,1986,15,7,0.3181818181818182,66.0
John Sadri,1986,15,7,0.3181818181818182,82.0
John Sadri,1987,11,8,0.42105263157894735,126.0
John Sadri,1987,11,8,0.42105263157894735,141.0
John Sadri,1987,11,8,0.42105263157894735,132.0
John Sadri,1987,11,8,0.42105263157894735,148.0
John Sadri,1987,11,8,0.42105263157894735,153.0
John Sadri,1987,11,8,0.42105263157894735,120.0
John Schaefer,1969,1,0,0.0,
John Segal,1971,1,0,0.0,
John Sharpe,1968,1,1,0.5,
John Sharpe,1969,4,1,0.2,
John Sharpe,1970,5,3,0.375,
John Sharpe,1971,4,1,0.2,
John Sobel,1988,1,0,0.0,
John Sobel,1989,1,1,0.5,513.0
John Sobel,1990,1,1,0.5,416.0
John Sobel,1991,1,0,0.0,
John Sobel,1992,1,0,0.0,
John Stephens,1971,2,1,0.3333333333333333,
John Stephens,1972,1,1,0.5,
John Stephens,1974,2,0,0.0,
John Stimpson,1991,2,1,0.3333333333333333,293.0
John Stoddart,1982,1,1,0.5,
John Sullivan,1991,1,1,0.5,664.0
John Sullivan,1994,1,0,0.0,
John Swann,1969,1,0,0.0,
John Tidball,1970,1,0,0.0,
John Trickey,1972,1,0,0.0,
John Trickey,1973,1,0,0.0,
John Trickey,1974,3,1,0.25,
John Trickey,1975,1,0,0.0,
John Trickey,1976,2,0,0.0,
John Trickey,1977,4,2,0.3333333333333333,
John Trickey,1979,2,1,0.3333333333333333,
John Trickey,1980,2,0,0.0,
John Van Lottum,1996,1,0,0.0,
John Van Lottum,1997,3,6,0.6666666666666666,366.0
John Van Lottum,1997,3,6,0.6666666666666666,233.0
John Van Lottum,1997,3,6,0.6666666666666666,191.0
John Van Lottum,1998,17,13,0.43333333333333335,124.0
John Van Lottum,1998,17,13,0.43333333333333335,108.0
John Van Lottum,1998,17,13,0.43333333333333335,107.0
John Van Lottum,1998,17,13,0.43333333333333335,103.0
John Van Lottum,1998,17,13,0.43333333333333335,100.0
John Van Lottum,1998,17,13,0.43333333333333335,99.0
John Van Lottum,1998,17,13,0.43333333333333335,85.0
John Van Lottum,1998,17,13,0.43333333333333335,77.0
John Van Lottum,1999,21,19,0.475,
John Van Lottum,1999,21,19,0.475,110.0
John Van Lottum,1999,21,19,0.475,78.0
John Van Lottum,1999,21,19,0.475,71.0
John Van Lottum,1999,21,19,0.475,70.0
John Van Lottum,1999,21,19,0.475,93.0
John Van Lottum,1999,21,19,0.475,90.0
John Van Lottum,1999,21,19,0.475,88.0
John Van Lottum,1999,21,19,0.475,84.0
John Van Lottum,1999,21,19,0.475,79.0
John Van Lottum,2000,11,2,0.15384615384615385,66.0
John Van Lottum,2000,11,2,0.15384615384615385,69.0
John Van Lottum,2001,5,1,0.16666666666666666,193.0
John Van Lottum,2002,5,5,0.5,175.0
John Van Lottum,2002,5,5,0.5,140.0
John Van Lottum,2002,5,5,0.5,115.0
John Van Lottum,2003,13,9,0.4090909090909091,86.0
John Van Lottum,2003,13,9,0.4090909090909091,92.0
John Van Lottum,2003,13,9,0.4090909090909091,105.0
John Van Lottum,2003,13,9,0.4090909090909091,96.0
John Van Lottum,2003,13,9,0.4090909090909091,83.0
John Van Lottum,2003,13,9,0.4090909090909091,87.0
John Van Lottum,2004,14,3,0.17647058823529413,95.0
John Van Lottum,2004,14,3,0.17647058823529413,111.0
John Van Lottum,2004,14,3,0.17647058823529413,92.0
John Van Lottum,2006,1,0,0.0,
John Van Nostrand,1983,2,2,0.5,523.0
John Van Nostrand,1984,1,0,0.0,
John Ward,1968,1,1,0.5,
John Ward,1969,1,0,0.0,
John Whiteford,1980,1,0,0.0,
John Whitlinger,1973,1,1,0.5,
John Whitlinger,1974,7,9,0.5625,
John Whitlinger,1974,7,9,0.5625,164.0
John Whitlinger,1975,11,5,0.3125,
John Whitlinger,1976,21,12,0.36363636363636365,83.0
John Whitlinger,1976,21,12,0.36363636363636365,98.0
John Whitlinger,1977,14,5,0.2631578947368421,
John Whitlinger,1978,1,0,0.0,
John Whitlinger,1980,4,1,0.2,
John Williams,1968,1,0,0.0,
John Williams,1970,1,1,0.5,
John Williams,1973,1,0,0.0,
John Yeomans,1968,1,0,0.0,
John Yeomans,1969,1,1,0.5,
John Yeomans,1970,1,0,0.0,
John Yuill,1969,2,2,0.5,
John Yuill,1971,2,1,0.3333333333333333,
John Yuill,1972,1,1,0.5,
John Yuill,1973,3,6,0.6666666666666666,
John Yuill,1974,12,19,0.6129032258064516,
John Yuill,1974,12,19,0.6129032258064516,131.0
John Yuill,1975,16,4,0.2,
John Yuill,1975,16,4,0.2,75.0
John Yuill,1976,17,11,0.39285714285714285,154.0
John Yuill,1976,17,11,0.39285714285714285,147.0
John Yuill,1977,22,16,0.42105263157894735,
John Yuill,1978,14,4,0.2222222222222222,128.0
John Yuill,1978,14,4,0.2222222222222222,
John Yuill,1979,12,7,0.3684210526315789,
John Yuill,1980,12,5,0.29411764705882354,
John Yuill,1981,3,0,0.0,
John Zweig,1970,1,0,0.0,
Johnny Arcilla,2000,2,2,0.5,
Johnny Arcilla,2002,2,1,0.3333333333333333,
Johnny Arcilla,2003,1,1,0.5,
Johnny Arcilla,2004,1,2,0.6666666666666666,
Johnny Arcilla,2005,3,1,0.25,
Johnny Arcilla,2007,0,1,1.0,
Johnny Arcilla,2008,2,0,0.0,
Johnny Arcilla,2009,0,1,1.0,1465.0
Johnny Arcilla,2011,1,0,0.0,
Johnny Arcilla,2012,0,3,1.0,
Johnny Arcilla,2013,2,1,0.3333333333333333,
Johnny Arcilla,2014,1,0,0.0,
Johnny Goudenbour,1981,2,0,0.0,
Johnny Goudenbour,1982,2,0,0.0,
Johnny Goudenbour,1983,1,1,0.5,
Johnny Goudenbour,1984,2,0,0.0,
Johnny Goudenbour,1985,2,0,0.0,
Johnny Goudenbour,1986,0,2,1.0,684.0
Johnny Goudenbour,1987,1,0,0.0,
Johnny Goudenbour,1988,2,0,0.0,
Johnny Goudenbour,1989,4,2,0.3333333333333333,657.0
Johnny Goudenbour,1990,2,0,0.0,
Johnny Goudenbour,1991,2,4,0.6666666666666666,879.0
Johnny Goudenbour,1991,2,4,0.6666666666666666,913.0
Johnny Goudenbour,1992,1,3,0.75,
Johnny Goudenbour,1993,2,0,0.0,
Johny De Leon,2002,0,1,1.0,1145.0
Johny De Leon,2004,2,0,0.0,
Johny De Leon,2005,0,1,1.0,764.0
Joji Miyao,2000,1,0,0.0,
Joji Miyao,2002,1,0,0.0,
Jon Erik Ross,1969,2,0,0.0,
Jon Erik Ross,1970,1,0,0.0,
Jon Erik Ross,1971,2,0,0.0,
Jon Erik Ross,1972,1,0,0.0,
Jon Hainline,1969,1,1,0.5,
Jon Hainline,1971,1,0,0.0,
Jon Hainline,1972,1,0,0.0,
Jon Levine,1982,1,0,0.0,
Jon Levine,1983,5,4,0.4444444444444444,473.0
Jon Levine,1984,4,1,0.2,219.0
Jon Levine,1985,2,0,0.0,
Jon Levine,1986,5,2,0.2857142857142857,135.0
Jon Levine,1986,5,2,0.2857142857142857,149.0
Jon Levine,1987,10,3,0.23076923076923078,142.0
Jon Levine,1987,10,3,0.23076923076923078,171.0
Jon Levine,1987,10,3,0.23076923076923078,303.0
Jon Levine,1988,5,0,0.0,
Jon Sorbo,1986,1,0,0.0,
Jonas Bjorkman,1991,1,0,0.0,
Jonas Bjorkman,1993,4,3,0.42857142857142855,112.0
Jonas Bjorkman,1993,4,3,0.42857142857142855,107.0
Jonas Bjorkman,1994,19,25,0.5681818181818182,95.0
Jonas Bjorkman,1994,19,25,0.5681818181818182,92.0
Jonas Bjorkman,1994,19,25,0.5681818181818182,85.0
Jonas Bjorkman,1994,19,25,0.5681818181818182,89.0
Jonas Bjorkman,1994,19,25,0.5681818181818182,105.0
Jonas Bjorkman,1994,19,25,0.5681818181818182,93.0
Jonas Bjorkman,1994,19,25,0.5681818181818182,96.0
Jonas Bjorkman,1994,19,25,0.5681818181818182,94.0
Jonas Bjorkman,1994,19,25,0.5681818181818182,84.0
Jonas Bjorkman,1994,19,25,0.5681818181818182,86.0
Jonas Bjorkman,1994,19,25,0.5681818181818182,88.0
Jonas Bjorkman,1994,19,25,0.5681818181818182,71.0
Jonas Bjorkman,1994,19,25,0.5681818181818182,55.0
Jonas Bjorkman,1995,22,29,0.5686274509803921,50.0
Jonas Bjorkman,1995,22,29,0.5686274509803921,51.0
Jonas Bjorkman,1995,22,29,0.5686274509803921,49.0
Jonas Bjorkman,1995,22,29,0.5686274509803921,44.0
Jonas Bjorkman,1995,22,29,0.5686274509803921,31.0
Jonas Bjorkman,1995,22,29,0.5686274509803921,27.0
Jonas Bjorkman,1995,22,29,0.5686274509803921,23.0
Jonas Bjorkman,1995,22,29,0.5686274509803921,22.0
Jonas Bjorkman,1995,22,29,0.5686274509803921,21.0
