t_name,surface,draw_size,t_level,t_date,w_name,w_hand,w_ht,w_ioc,w_age,l_name,l_hand,l_ht,l_ioc,l_age,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,w_rank,w_rankpoints,l_rank,l_rankpoints,league,t_year,t_month,w_score,l_score,win,loss
Australian Open,Hard,128,G,2019-01-14,Fabio Fognini,R,178.0,ITA,31.6440793977,Leonardo Mayer,R,188.0,ARG,31.6687200548,5,R64,143.0,5.0,3.0,102.0,71.0,59.0,18.0,17.0,1.0,2.0,13.0,2.0,104.0,60.0,46.0,22.0,16.0,3.0,5.0,13.0,2315.0,53.0,920.0,atp,2019,1,20,15,1,1
Australian Open,Hard,128,G,2019-01-14,Stefanos Tsitsipas,R,,GRE,20.424366872,Matteo Berrettini,R,,ITA,22.757015742600004,5,R128,177.0,15.0,4.0,128.0,88.0,71.0,25.0,22.0,2.0,2.0,9.0,8.0,133.0,82.0,66.0,28.0,21.0,4.0,7.0,15.0,2095.0,54.0,920.0,atp,2019,1,25,20,1,1
Australian Open,Hard,128,G,2019-01-14,Daniil Medvedev,R,,RUS,22.9240246407,Ryan Harrison,R,183.0,USA,26.688569473,5,R64,91.0,10.0,1.0,65.0,40.0,35.0,18.0,14.0,0.0,0.0,4.0,4.0,77.0,41.0,28.0,14.0,13.0,2.0,7.0,19.0,1865.0,83.0,660.0,atp,2019,1,18,9,1,1
Australian Open,Hard,128,G,2019-01-14,Milos Raonic,R,196.0,CAN,28.0492813142,Nick Kyrgios,R,193.0,AUS,23.7180013689,5,R128,116.0,30.0,1.0,80.0,58.0,52.0,17.0,16.0,0.0,0.0,15.0,2.0,91.0,68.0,51.0,16.0,16.0,5.0,7.0,17.0,1900.0,52.0,920.0,atp,2019,1,19,14,1,1
Australian Open,Hard,128,G,2019-01-14,Milos Raonic,R,196.0,CAN,28.0492813142,Stan Wawrinka,R,183.0,SUI,33.7987679671,5,R64,241.0,39.0,6.0,154.0,104.0,87.0,28.0,24.0,1.0,3.0,28.0,2.0,170.0,102.0,84.0,38.0,24.0,5.0,7.0,17.0,1900.0,59.0,830.0,atp,2019,1,27,25,1,1
Australian Open,Hard,128,G,2019-01-14,Milos Raonic,R,196.0,CAN,28.0492813142,Pierre Hugues Herbert,R,188.0,FRA,27.8275154004,5,R32,121.0,23.0,2.0,86.0,60.0,51.0,16.0,16.0,0.0,1.0,8.0,2.0,93.0,73.0,51.0,11.0,16.0,1.0,4.0,17.0,1900.0,55.0,903.0,atp,2019,1,19,14,1,1
Australian Open,Hard,128,G,2019-01-14,Diego Schwartzman,R,170.0,ARG,26.4120465435,Denis Kudla,R,180.0,USA,26.4093086927,5,R64,230.0,11.0,5.0,176.0,119.0,82.0,24.0,27.0,7.0,14.0,17.0,6.0,177.0,108.0,73.0,29.0,26.0,10.0,19.0,16.0,1925.0,62.0,818.0,atp,2019,1,28,26,1,1
Australian Open,Hard,128,G,2019-01-14,Grigor Dimitrov,R,188.0,BUL,27.665982204,Janko Tipsarevic,R,180.0,SRB,34.5626283368,5,R128,153.0,18.0,8.0,112.0,69.0,59.0,18.0,18.0,3.0,4.0,6.0,4.0,121.0,70.0,48.0,22.0,18.0,10.0,15.0,21.0,1790.0,,,atp,2019,1,22,14,1,1
Australian Open,Hard,128,G,2019-01-14,Grigor Dimitrov,R,188.0,BUL,27.665982204,Pablo Cuevas,R,180.0,URU,33.0349075975,5,R64,169.0,8.0,2.0,133.0,97.0,80.0,21.0,21.0,3.0,3.0,15.0,8.0,152.0,101.0,74.0,22.0,21.0,8.0,11.0,21.0,1790.0,94.0,616.0,atp,2019,1,25,18,1,1
Australian Open,Hard,128,G,2019-01-14,Grigor Dimitrov,R,188.0,BUL,27.665982204,Thomas Fabbiano,R,,ITA,29.6372347707,5,R32,127.0,13.0,3.0,84.0,53.0,45.0,19.0,16.0,2.0,4.0,4.0,2.0,98.0,58.0,38.0,23.0,16.0,1.0,5.0,21.0,1790.0,102.0,573.0,atp,2019,1,19,14,1,1
Australian Open,Hard,128,G,2019-01-14,David Goffin,R,163.0,BEL,28.1040383299,Christian Garin,R,,CHI,22.6255989049,5,R128,88.0,9.0,3.0,62.0,39.0,30.0,13.0,11.0,1.0,2.0,3.0,3.0,83.0,51.0,26.0,12.0,11.0,10.0,18.0,22.0,1785.0,89.0,650.0,atp,2019,1,18,4,1,1
Australian Open,Hard,128,G,2019-01-14,David Goffin,R,163.0,BEL,28.1040383299,Marius Copil,R,193.0,ROU,28.2436687201,5,R64,162.0,12.0,2.0,112.0,82.0,66.0,15.0,21.0,1.0,3.0,20.0,3.0,123.0,74.0,53.0,25.0,21.0,3.0,8.0,22.0,1785.0,60.0,823.0,atp,2019,1,24,18,1,1
Australian Open,Hard,128,G,2019-01-14,Roberto Bautista Agut,R,183.0,ESP,30.7515400411,Andy Murray,R,190.0,GBR,31.6687200548,5,R128,249.0,7.0,0.0,147.0,107.0,89.0,24.0,26.0,4.0,5.0,19.0,2.0,156.0,93.0,74.0,31.0,26.0,5.0,10.0,24.0,1605.0,229.0,220.0,atp,2019,1,30,24,1,1
Australian Open,Hard,128,G,2019-01-14,Roberto Bautista Agut,R,183.0,ESP,30.7515400411,John Millman,R,183.0,AUS,29.5852156057,5,R64,228.0,10.0,2.0,148.0,105.0,74.0,24.0,24.0,6.0,9.0,12.0,4.0,169.0,110.0,71.0,29.0,23.0,10.0,17.0,24.0,1605.0,37.0,1108.0,atp,2019,1,27,21,1,1
Australian Open,Hard,128,G,2019-01-14,Pablo Carreno Busta,R,188.0,ESP,27.5099247091,Ilya Ivashka,R,,BLR,24.887063655,5,R64,136.0,5.0,3.0,82.0,47.0,39.0,18.0,15.0,3.0,5.0,11.0,10.0,106.0,56.0,41.0,20.0,14.0,9.0,15.0,23.0,1705.0,84.0,658.0,atp,2019,1,19,11,1,1
Australian Open,Hard,128,G,2019-01-14,Hyeon Chung,R,,KOR,22.6557152635,Bradley Klahn,L,190.0,USA,28.4024640657,5,R128,217.0,10.0,2.0,145.0,101.0,81.0,29.0,26.0,1.0,2.0,22.0,4.0,164.0,105.0,75.0,35.0,25.0,8.0,14.0,25.0,1585.0,78.0,704.0,atp,2019,1,30,23,1,1
Australian Open,Hard,128,G,2019-01-14,Denis Shapovalov,L,,CAN,19.7508555784,Pablo Andujar,R,180.0,ESP,32.9746748802,5,R128,115.0,15.0,3.0,89.0,58.0,49.0,17.0,15.0,2.0,3.0,1.0,7.0,88.0,55.0,40.0,12.0,14.0,4.0,8.0,27.0,1440.0,85.0,658.0,atp,2019,1,19,11,1,1
Australian Open,Hard,128,G,2019-01-14,Denis Shapovalov,L,,CAN,19.7508555784,Taro Daniel,R,,JPN,25.9630390144,5,R64,128.0,16.0,4.0,99.0,67.0,56.0,17.0,15.0,7.0,7.0,6.0,5.0,78.0,49.0,41.0,11.0,15.0,0.0,2.0,27.0,1440.0,82.0,691.0,atp,2019,1,19,12,1,1
Australian Open,Hard,128,G,2019-01-14,Fernando Verdasco,L,188.0,ESP,35.1649555099,Radu Albot,R,,MDA,29.1745379877,5,R64,148.0,4.0,3.0,101.0,62.0,47.0,21.0,14.0,7.0,9.0,2.0,1.0,83.0,51.0,29.0,17.0,14.0,5.0,10.0,28.0,1410.0,98.0,585.0,atp,2019,1,19,10,1,1
Australian Open,Hard,128,G,2019-01-14,Alex De Minaur,R,,AUS,19.9069130732,Pedro Sousa,R,180.0,POR,30.6338124572,5,R128,118.0,5.0,2.0,89.0,60.0,46.0,16.0,16.0,1.0,2.0,1.0,2.0,95.0,54.0,36.0,24.0,16.0,4.0,8.0,29.0,1353.0,103.0,550.0,atp,2019,1,19,13,1,1
Australian Open,Hard,128,G,2019-01-14,Lucas Pouille,R,185.0,FRA,24.8898015058,Mikhail Kukushkin,R,183.0,KAZ,31.0527036277,5,R128,105.0,20.0,1.0,89.0,58.0,46.0,15.0,15.0,3.0,5.0,4.0,2.0,86.0,50.0,30.0,15.0,14.0,5.0,11.0,31.0,1245.0,56.0,890.0,atp,2019,1,19,10,1,1
Australian Open,Hard,128,G,2019-01-14,Lucas Pouille,R,185.0,FRA,24.8898015058,Maximilian Marterer,L,,GER,23.5838466804,5,R64,202.0,15.0,5.0,141.0,93.0,81.0,25.0,23.0,5.0,6.0,21.0,4.0,154.0,95.0,73.0,39.0,23.0,4.0,5.0,31.0,1245.0,71.0,744.0,atp,2019,1,25,23,1,1
Australian Open,Hard,128,G,2019-01-14,Gael Monfils,R,193.0,FRA,32.3696098563,Damir Dzumhur,R,172.0,BIH,26.6529774127,5,R128,85.0,10.0,3.0,75.0,45.0,34.0,17.0,11.0,4.0,5.0,2.0,4.0,70.0,43.0,18.0,10.0,11.0,10.0,18.0,33.0,1195.0,47.0,985.0,atp,2019,1,18,4,1,1
Australian Open,Hard,128,G,2019-01-14,Viktor Troicki,R,193.0,SRB,32.9253935661,Roberto Carballes Baena,R,,ESP,25.8124572211,5,R128,154.0,12.0,0.0,127.0,78.0,55.0,24.0,20.0,2.0,6.0,7.0,3.0,103.0,74.0,53.0,13.0,19.0,1.0,6.0,200.0,252.0,75.0,714.0,atp,2019,1,21,18,1,1
Australian Open,Hard,128,G,2019-01-14,Stefano Travaglia,U,,ITA,27.0746064339,Guido Andreozzi,R,,ARG,27.4442162902,5,R128,164.0,23.0,3.0,116.0,63.0,52.0,30.0,19.0,5.0,6.0,8.0,5.0,111.0,65.0,49.0,17.0,18.0,5.0,11.0,137.0,401.0,77.0,708.0,atp,2019,1,24,14,1,1
Australian Open,Hard,128,G,2019-01-14,Henri Laaksonen,R,,SUI,26.7898699521,Mirza Basic,R,,BIH,27.5099247091,5,R128,163.0,20.0,2.0,136.0,95.0,68.0,22.0,21.0,5.0,9.0,9.0,6.0,134.0,80.0,54.0,30.0,20.0,8.0,13.0,166.0,319.0,99.0,585.0,atp,2019,1,23,19,1,1
Australian Open,Hard,128,G,2019-01-14,Jo-Wilfried Tsonga,R,188.0,FRA,33.7440109514,Martin Klizan,L,190.0,SVK,29.5112936345,5,R128,146.0,23.0,4.0,89.0,53.0,50.0,20.0,16.0,0.0,0.0,8.0,5.0,113.0,75.0,56.0,18.0,16.0,11.0,13.0,177.0,290.0,40.0,1063.0,atp,2019,1,19,14,1,1
Australian Open,Hard,128,G,2019-01-14,Alexei Popyrin,R,,AUS,19.4442162902,Mischa Zverev,L,190.0,GER,31.3976728268,5,R128,119.0,16.0,4.0,97.0,66.0,57.0,23.0,17.0,1.0,1.0,10.0,1.0,121.0,79.0,55.0,25.0,17.0,10.0,12.0,149.0,360.0,70.0,746.0,atp,2019,1,20,15,1,1
Australian Open,Hard,128,G,2019-01-14,Marius Copil,R,193.0,ROU,28.2436687201,Marcel Granollers,R,190.0,ESP,32.758384668000005,5,R128,105.0,11.0,3.0,88.0,53.0,47.0,15.0,15.0,4.0,5.0,10.0,3.0,76.0,45.0,34.0,13.0,14.0,0.0,4.0,60.0,823.0,108.0,525.0,atp,2019,1,18,11,1,1
Australian Open,Hard,128,G,2019-01-14,Ryan Harrison,R,183.0,USA,26.688569473,Jiri Vesely,L,,CZE,25.5140314853,5,R128,99.0,20.0,0.0,66.0,42.0,40.0,16.0,14.0,0.0,0.0,10.0,6.0,86.0,51.0,33.0,16.0,13.0,6.0,11.0,83.0,660.0,90.0,633.0,atp,2019,1,19,8,1,1
Australian Open,Hard,128,G,2019-01-14,Leonardo Mayer,R,188.0,ARG,31.6687200548,Nicolas Jarry,R,,CHI,23.2607802875,5,R128,192.0,19.0,5.0,127.0,80.0,68.0,31.0,22.0,1.0,2.0,21.0,6.0,139.0,83.0,65.0,32.0,21.0,5.0,6.0,53.0,920.0,45.0,1015.0,atp,2019,1,24,21,1,1
Australian Open,Hard,128,G,2019-01-14,Ilya Ivashka,R,,BLR,24.887063655,Malek Jaziri,R,185.0,TUN,34.984257358,5,R128,195.0,8.0,12.0,119.0,70.0,51.0,23.0,17.0,10.0,13.0,2.0,5.0,133.0,67.0,42.0,27.0,16.0,15.0,22.0,84.0,658.0,43.0,1042.0,atp,2019,1,21,13,1,1
Australian Open,Hard,128,G,2019-01-14,Joao Sousa,R,185.0,POR,29.7932922656,Guido Pella,L,185.0,ARG,28.662559890500003,5,R128,241.0,19.0,1.0,177.0,119.0,84.0,33.0,26.0,9.0,13.0,18.0,5.0,170.0,113.0,78.0,33.0,26.0,10.0,14.0,44.0,1017.0,65.0,790.0,atp,2019,1,28,26,1,1
Australian Open,Hard,128,G,2019-01-14,Ivo Karlovic,R,208.0,CRO,39.8767967146,Hubert Hurkacz,R,,POL,21.9219712526,5,R128,186.0,39.0,5.0,158.0,111.0,95.0,26.0,24.0,3.0,4.0,14.0,4.0,145.0,110.0,90.0,24.0,24.0,2.0,3.0,73.0,739.0,76.0,708.0,atp,2019,1,27,25,1,1
Australian Open,Hard,128,G,2019-01-14,Jeremy Chardy,R,188.0,FRA,31.9206023272,Ugo Humbert,L,,FRA,20.553045859,5,R128,244.0,29.0,8.0,187.0,126.0,98.0,30.0,28.0,3.0,6.0,20.0,7.0,187.0,117.0,94.0,36.0,27.0,9.0,12.0,36.0,1120.0,95.0,613.0,atp,2019,1,29,29,1,1
Australian Open,Hard,128,G,2019-01-14,Pierre Hugues Herbert,R,188.0,FRA,27.8275154004,Sam Querrey,R,198.0,USA,31.2717316906,5,R128,158.0,21.0,3.0,116.0,73.0,56.0,28.0,20.0,5.0,7.0,23.0,8.0,138.0,84.0,64.0,20.0,20.0,10.0,15.0,55.0,903.0,49.0,975.0,atp,2019,1,24,17,1,1
Australian Open,Hard,128,G,2019-01-14,Stan Wawrinka,R,183.0,SUI,33.7987679671,Ernests Gulbis,R,190.0,LAT,30.3737166324,5,R128,60.0,3.0,1.0,43.0,21.0,15.0,11.0,7.0,2.0,4.0,4.0,4.0,42.0,26.0,21.0,5.0,6.0,0.0,1.0,59.0,830.0,86.0,657.0,atp,2019,1,6,7,1,1
Australian Open,Hard,128,G,2019-01-14,Marton Fucsovics,R,,HUN,26.932238193000003,Albert Ramos,L,188.0,ESP,30.992470910300003,5,R128,193.0,14.0,4.0,139.0,85.0,66.0,27.0,20.0,5.0,7.0,4.0,2.0,125.0,81.0,53.0,26.0,20.0,11.0,16.0,38.0,1094.0,64.0,790.0,atp,2019,1,24,17,1,1
Australian Open,Hard,128,G,2019-01-14,Evgeny Donskoy,R,185.0,RUS,28.6844626968,Laslo Djere,R,,SRB,23.6194387406,5,R128,177.0,13.0,3.0,141.0,81.0,63.0,34.0,21.0,8.0,10.0,15.0,2.0,130.0,79.0,56.0,26.0,20.0,0.0,5.0,96.0,599.0,92.0,627.0,atp,2019,1,25,18,1,1
Australian Open,Hard,128,G,2019-01-14,Mackenzie McDonald,R,,USA,23.748117727600004,Andrey Rublev,R,,RUS,21.234770705,5,R128,150.0,8.0,4.0,114.0,63.0,45.0,29.0,19.0,7.0,11.0,6.0,9.0,128.0,66.0,46.0,32.0,19.0,8.0,13.0,81.0,692.0,87.0,655.0,atp,2019,1,20,18,1,1
Australian Open,Hard,128,G,2019-01-14,Radu Albot,R,,MDA,29.1745379877,Michael Mmoh,R,,USA,21.0102669405,5,R128,175.0,10.0,1.0,125.0,90.0,54.0,19.0,18.0,8.0,13.0,4.0,12.0,123.0,70.0,43.0,21.0,18.0,9.0,17.0,98.0,585.0,107.0,526.0,atp,2019,1,21,15,1,1
Australian Open,Hard,128,G,2019-01-14,John Millman,R,183.0,AUS,29.5852156057,Federico Delbonis,L,190.0,ARG,28.2765229295,5,R128,157.0,11.0,3.0,115.0,80.0,65.0,15.0,19.0,8.0,11.0,6.0,2.0,119.0,72.0,46.0,26.0,19.0,4.0,9.0,37.0,1108.0,80.0,696.0,atp,2019,1,22,17,1,1
Australian Open,Hard,128,G,2019-01-14,Yoshihito Nishioka,L,,JPN,23.2991101985,Tennys Sandgren,R,,USA,27.4825462012,5,R128,192.0,10.0,2.0,156.0,109.0,75.0,26.0,21.0,19.0,22.0,18.0,5.0,145.0,73.0,54.0,35.0,21.0,4.0,8.0,69.0,758.0,41.0,1058.0,atp,2019,1,23,20,1,1
Australian Open,Hard,128,G,2019-01-14,Taylor Fritz,R,,USA,21.2128678987,Cameron Norrie,L,,GBR,23.394934976,5,R128,124.0,15.0,1.0,102.0,66.0,50.0,23.0,15.0,5.0,6.0,8.0,1.0,109.0,70.0,49.0,16.0,14.0,8.0,12.0,50.0,964.0,68.0,760.0,atp,2019,1,19,11,1,1
Australian Open,Hard,128,G,2019-01-14,Jordan Thompson,R,,AUS,24.7364818617,Feliciano Lopez,L,188.0,ESP,37.3169062286,5,R128,112.0,9.0,1.0,81.0,60.0,49.0,15.0,14.0,0.0,0.0,9.0,3.0,80.0,51.0,35.0,11.0,14.0,5.0,8.0,72.0,740.0,66.0,770.0,atp,2019,1,19,10,1,1
Australian Open,Hard,128,G,2019-01-14,Pablo Cuevas,R,180.0,URU,33.0349075975,Dusan Lajovic,R,180.0,SRB,28.542094455900003,5,R128,121.0,5.0,0.0,80.0,46.0,32.0,22.0,15.0,3.0,5.0,5.0,4.0,103.0,69.0,46.0,8.0,14.0,8.0,15.0,94.0,616.0,46.0,1010.0,atp,2019,1,19,10,1,1
Australian Open,Hard,128,G,2019-01-14,Robin Haase,R,190.0,NED,31.7754962355,Guillermo Garcia Lopez,R,188.0,ESP,35.613963039,5,R128,135.0,9.0,3.0,109.0,59.0,47.0,26.0,17.0,4.0,5.0,5.0,5.0,101.0,64.0,46.0,19.0,17.0,6.0,10.0,58.0,860.0,100.0,582.0,atp,2019,1,20,14,1,1
Australian Open,Hard,128,G,2019-01-14,Matthew Ebden,R,188.0,AUS,31.1348391513,Jan Lennard Struff,R,,GER,28.7227926078,5,R128,142.0,12.0,11.0,101.0,61.0,44.0,20.0,18.0,6.0,11.0,12.0,9.0,118.0,56.0,40.0,25.0,18.0,5.0,11.0,48.0,981.0,51.0,945.0,atp,2019,1,19,17,1,1
Australian Open,Hard,128,G,2019-01-14,Filip Krajinovic,R,185.0,SRB,26.8802190281,Evgeny Donskoy,R,185.0,RUS,28.6844626968,5,R64,172.0,15.0,2.0,122.0,78.0,54.0,26.0,17.0,7.0,10.0,11.0,3.0,146.0,93.0,61.0,23.0,17.0,7.0,11.0,93.0,620.0,96.0,599.0,atp,2019,1,20,16,1,1
Australian Open,Hard,128,G,2019-01-14,Andreas Seppi,R,190.0,ITA,34.8966461328,Jordan Thompson,R,,AUS,24.7364818617,5,R64,114.0,14.0,3.0,77.0,53.0,40.0,13.0,15.0,1.0,3.0,11.0,3.0,100.0,67.0,44.0,10.0,14.0,7.0,13.0,35.0,1170.0,72.0,740.0,atp,2019,1,18,11,1,1
Australian Open,Hard,128,G,2019-01-14,Thomas Fabbiano,R,,ITA,29.6372347707,Reilly Opelka,R,,USA,21.3798767967,5,R64,212.0,2.0,4.0,166.0,133.0,106.0,16.0,26.0,4.0,5.0,67.0,8.0,168.0,108.0,92.0,26.0,25.0,2.0,5.0,102.0,573.0,97.0,593.0,atp,2019,1,28,25,1,1
Australian Open,Hard,128,G,2019-01-14,Tomas Berdych,R,196.0,CZE,33.325119781,Robin Haase,R,190.0,NED,31.7754962355,5,R64,79.0,7.0,1.0,62.0,43.0,38.0,14.0,13.0,0.0,0.0,4.0,2.0,71.0,38.0,25.0,15.0,12.0,2.0,7.0,57.0,865.0,58.0,860.0,atp,2019,1,18,7,1,1
Australian Open,Hard,128,G,2019-01-14,Frances Tiafoe,R,,USA,20.9828884326,Andreas Seppi,R,190.0,ITA,34.8966461328,5,R32,197.0,16.0,5.0,138.0,85.0,68.0,31.0,25.0,4.0,6.0,19.0,4.0,149.0,97.0,72.0,28.0,25.0,5.0,10.0,39.0,1080.0,35.0,1170.0,atp,2019,1,28,23,1,1
Indian Wells Masters,Hard,128,M,2019-03-04,Dominic Thiem,R,185.0,AUT,25.4976043806,Roger Federer,R,185.0,SUI,37.568788501,3,F,122.0,1.0,3.0,97.0,67.0,47.0,18.0,15.0,9.0,11.0,3.0,2.0,84.0,59.0,42.0,12.0,15.0,1.0,4.0,8.0,3800.0,4.0,4600.0,atp,2019,3,16,14,1,1
Indian Wells Masters,Hard,128,M,2019-03-04,Dominic Thiem,R,185.0,AUT,25.4976043806,Milos Raonic,R,196.0,CAN,28.1834360027,3,SF,151.0,5.0,2.0,104.0,79.0,65.0,15.0,17.0,1.0,1.0,17.0,5.0,110.0,71.0,57.0,22.0,17.0,2.0,3.0,8.0,3800.0,14.0,2275.0,atp,2019,3,19,17,1,1
Indian Wells Masters,Hard,128,M,2019-03-04,Roger Federer,R,185.0,SUI,37.568788501,Rafael Nadal,L,185.0,ESP,32.7501711157,3,SF,,,,,,,,,,,,,,,,,,,,4.0,4600.0,2.0,8365.0,atp,2019,3,0,0,1,1
Indian Wells Masters,Hard,128,M,2019-03-04,Dominic Thiem,R,185.0,AUT,25.4976043806,Gael Monfils,R,193.0,FRA,32.5037645448,3,QF,,,,,,,,,,,,,,,,,,,,8.0,3800.0,19.0,1740.0,atp,2019,3,0,0,1,1
Indian Wells Masters,Hard,128,M,2019-03-04,Milos Raonic,R,196.0,CAN,28.1834360027,Miomir Kecmanovic,R,,SRB,19.5071868583,3,QF,72.0,13.0,0.0,62.0,34.0,30.0,15.0,10.0,3.0,3.0,2.0,1.0,44.0,31.0,23.0,8.0,9.0,1.0,3.0,14.0,2275.0,130.0,450.0,atp,2019,3,12,7,1,1
Indian Wells Masters,Hard,128,M,2019-03-04,Roger Federer,R,185.0,SUI,37.568788501,Hubert Hurkacz,R,,POL,22.056125941100003,3,QF,73.0,4.0,3.0,59.0,32.0,27.0,16.0,10.0,2.0,2.0,6.0,4.0,61.0,37.0,27.0,11.0,10.0,1.0,3.0,4.0,4600.0,67.0,798.0,atp,2019,3,12,8,1,1
Indian Wells Masters,Hard,128,M,2019-03-04,Rafael Nadal,L,185.0,ESP,32.7501711157,Karen Khachanov,R,,RUS,22.784394250500004,3,QF,136.0,1.0,3.0,84.0,50.0,38.0,19.0,12.0,4.0,6.0,17.0,1.0,89.0,69.0,47.0,9.0,12.0,7.0,9.0,2.0,8365.0,13.0,2675.0,atp,2019,3,14,12,1,1
Indian Wells Masters,Hard,128,M,2019-03-04,Gael Monfils,R,193.0,FRA,32.5037645448,Philipp Kohlschreiber,R,178.0,GER,35.3812457221,3,R16,57.0,4.0,2.0,40.0,26.0,20.0,10.0,7.0,0.0,0.0,1.0,1.0,46.0,31.0,13.0,5.0,7.0,8.0,13.0,19.0,1740.0,39.0,1160.0,atp,2019,3,12,2,1,1
Indian Wells Masters,Hard,128,M,2019-03-04,Dominic Thiem,R,185.0,AUT,25.4976043806,Ivo Karlovic,R,208.0,CRO,40.0109514031,3,R16,58.0,4.0,0.0,47.0,41.0,35.0,5.0,10.0,0.0,0.0,6.0,2.0,46.0,28.0,23.0,9.0,9.0,2.0,4.0,8.0,3800.0,89.0,629.0,atp,2019,3,12,7,1,1
Indian Wells Masters,Hard,128,M,2019-03-04,Milos Raonic,R,196.0,CAN,28.1834360027,Jan Lennard Struff,R,,GER,28.8569472964,3,R16,74.0,12.0,4.0,61.0,33.0,28.0,16.0,10.0,3.0,3.0,7.0,2.0,58.0,38.0,29.0,8.0,9.0,3.0,5.0,14.0,2275.0,55.0,910.0,atp,2019,3,12,7,1,1
Indian Wells Masters,Hard,128,M,2019-03-04,Miomir Kecmanovic,R,,SRB,19.5071868583,Yoshihito Nishioka,L,,JPN,23.4332648871,3,R16,53.0,7.0,0.0,24.0,16.0,13.0,6.0,5.0,0.0,1.0,0.0,0.0,39.0,23.0,12.0,8.0,5.0,3.0,5.0,130.0,450.0,74.0,729.0,atp,2019,3,6,4,1,1
Indian Wells Masters,Hard,128,M,2019-03-04,Hubert Hurkacz,R,,POL,22.056125941100003,Denis Shapovalov,L,,CAN,19.8850102669,3,R16,122.0,5.0,6.0,100.0,67.0,47.0,15.0,14.0,5.0,8.0,6.0,5.0,86.0,50.0,36.0,21.0,15.0,1.0,4.0,67.0,798.0,25.0,1485.0,atp,2019,3,15,15,1,1
Indian Wells Masters,Hard,128,M,2019-03-04,Roger Federer,R,185.0,SUI,37.568788501,Kyle Edmund,R,,GBR,24.1505817933,3,R16,63.0,6.0,0.0,65.0,43.0,34.0,11.0,9.0,7.0,7.0,4.0,3.0,43.0,24.0,14.0,11.0,8.0,4.0,7.0,4.0,4600.0,23.0,1520.0,atp,2019,3,12,5,1,1
Indian Wells Masters,Hard,128,M,2019-03-04,Karen Khachanov,R,,RUS,22.784394250500004,John Isner,R,206.0,USA,33.8535249829,3,R16,85.0,1.0,3.0,64.0,33.0,26.0,24.0,11.0,3.0,3.0,12.0,1.0,65.0,43.0,31.0,14.0,11.0,1.0,2.0,13.0,2675.0,9.0,3405.0,atp,2019,3,13,10,1,1
Indian Wells Masters,Hard,128,M,2019-03-04,Rafael Nadal,L,185.0,ESP,32.7501711157,Filip Krajinovic,R,185.0,SRB,27.0143737166,3,R16,86.0,7.0,0.0,52.0,29.0,20.0,19.0,10.0,0.0,1.0,4.0,0.0,54.0,37.0,26.0,6.0,9.0,1.0,4.0,2.0,8365.0,113.0,515.0,atp,2019,3,12,7,1,1
Indian Wells Masters,Hard,128,M,2019-03-04,Philipp Kohlschreiber,R,178.0,GER,35.3812457221,Novak Djokovic,R,188.0,SRB,31.783709787800003,3,R32,98.0,3.0,1.0,67.0,48.0,33.0,10.0,10.0,4.0,5.0,2.0,3.0,56.0,37.0,25.0,8.0,10.0,1.0,4.0,39.0,1160.0,1.0,10955.0,atp,2019,3,12,8,1,1
Indian Wells Masters,Hard,128,M,2019-03-04,Gael Monfils,R,193.0,FRA,32.5037645448,Albert Ramos,L,188.0,ESP,31.1266255989,3,R32,70.0,5.0,4.0,50.0,30.0,22.0,11.0,8.0,3.0,4.0,0.0,5.0,53.0,29.0,16.0,6.0,7.0,8.0,13.0,19.0,1740.0,91.0,625.0,atp,2019,3,12,3,1,1
Indian Wells Masters,Hard,128,M,2019-03-04,Ivo Karlovic,R,208.0,CRO,40.0109514031,Prajnesh Gunneswaran,L,,IND,29.3059548255,3,R32,73.0,16.0,3.0,67.0,46.0,39.0,13.0,11.0,2.0,2.0,4.0,2.0,60.0,39.0,28.0,14.0,10.0,1.0,2.0,89.0,629.0,97.0,601.0,atp,2019,3,13,9,1,1
Indian Wells Masters,Hard,128,M,2019-03-04,Dominic Thiem,R,185.0,AUT,25.4976043806,Gilles Simon,R,183.0,FRA,34.1820670773,3,R32,67.0,2.0,0.0,52.0,33.0,24.0,10.0,8.0,2.0,3.0,0.0,2.0,41.0,17.0,7.0,9.0,8.0,0.0,5.0,8.0,3800.0,29.0,1305.0,atp,2019,3,12,4,1,1
Indian Wells Masters,Hard,128,M,2019-03-04,Jan Lennard Struff,R,,GER,28.8569472964,Alexander Zverev,R,198.0,GER,21.8699520876,3,R32,70.0,9.0,1.0,52.0,28.0,25.0,13.0,8.0,4.0,4.0,3.0,3.0,51.0,31.0,20.0,5.0,8.0,5.0,9.0,55.0,910.0,3.0,6595.0,atp,2019,3,12,4,1,1
Indian Wells Masters,Hard,128,M,2019-03-04,Milos Raonic,R,196.0,CAN,28.1834360027,Marcos Giron,R,,USA,25.6098562628,3,R32,116.0,22.0,3.0,75.0,50.0,39.0,16.0,15.0,2.0,4.0,3.0,3.0,115.0,65.0,40.0,28.0,15.0,9.0,12.0,14.0,2275.0,217.0,233.0,atp,2019,3,16,14,1,1
